"Trabalho, Educação e Saúde",http://www.scielo.br/scielo.php?script=sci_serial&pid=1981-7746&lng=en&nrm=iso,https://doaj.org/toc/7e66f23ef053412ba1b2ad959ded030e,2003,,1678-1007,1981-7746,"public health, education","Portuguese, Spanish","Fundação Oswaldo Cruz, Escola Politécnica de Saúde Joaquim Venâncio",Brazil,,,CC BY,,http://www.scielo.br/revistas/tes/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462016000200399&lng=en&nrm=iso&tlng=pt,No,,Double blind peer review,http://www.scielo.br/revistas/tes/iinstruc.htm,No,,http://www.scielo.br/revistas/tes/iinstruc.htm,http://www.scielo.br/revistas/tes/iedboard.htm,http://www.scielo.br/revistas/tes/iinstruc.htm#02,16,No,http://www.scielo.br/revistas/tes/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/tes/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/tes/iaboutj.htm#01,,,L7-991|R5-920,Education: Education (General) | Medicine: Medicine (General),No,2012-05-09T13:47:03Z,2020-11-10T09:05:59Z,954,2023-02-14T07:31:24Z
ARS,http://www.scielo.br/ars,https://doaj.org/toc/24cf4d5817f647c9b3c8b6fdf5b5418c,2003,,1678-5320,2178-0447,"art, multimedia, visual art, art history, art teaching",Portuguese,Universidade de São Paulo,Brazil,,,CC BY-NC,,http://www.scielo.br/revistas/ars/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-53202016000100091&lng=en&nrm=iso&tlng=pt,Yes,http://www.scielo.br/revistas/ars/iinstruc.htm,Blind peer review,http://www.scielo.br/revistas/ars/iinstruc.htm#002,No,,http://www.scielo.br/revistas/ars/iaboutj.htm,http://www.scielo.br/revistas/ars/iedboard.htm,http://www.scielo.br/revistas/ars/iinstruc.htm,12,No,http://www.scielo.br/revistas/ars/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/ars/iinstruc.htm,"CLOCKSS, PKP PLN",,https://www.clockss.org/keepers/,,,DOI,,,Yes,http://www.scielo.br/revistas/ars/isubscrp.htm,,,N|NX1-820,Fine Arts: Arts in general,No,2017-01-19T19:10:16Z,2017-01-19T19:10:16Z,515,2022-09-13T07:36:28Z
Journal of Applied Oral Science,http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-7757&nrm=iso&lng=en,https://doaj.org/toc/0b5694629b7d4167b9c37681a5499442,2003,,1678-7757,1678-7765,dentistry,English,University of São Paulo,Brazil,"University of São Paulo, Faculdade De Odontologia De Bauru",,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1678-7757&nrm=iso&lng=en,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572015000300255&lng=en&nrm=iso&tlng=en,No,https://www.scielo.br/journal/jaos/about/#about,Peer review,http://www.scielo.br/revistas/jaos/iinstruc.htm,No,,http://www.scielo.br/revistas/jaos/iinstruc.htm,http://www.scielo.br/revistas/jaos/iedboard.htm,http://www.scielo.br/revistas/jaos/iinstruc.htm,16,No,http://www.scielo.br/revistas/jaos/iinstruc.htm#001,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/jaos/isubscrp.htm,,,RK1-715,Medicine: Dentistry,No,2004-06-24T13:45:49Z,2022-03-30T13:14:15Z,1879,2023-02-21T07:33:35Z
Journal of Venomous Animals and Toxins including Tropical Diseases,http://www.scielo.br/jvatitd,https://doaj.org/toc/7331f79cb40844598c47c36a38ebffc7,2003,JVATiTD,,1678-9199,"toxins, antivenoms, toxin derivatives, tropical diseases, neglected diseases, venomous animals",English,SciELO,Brazil,The Center for the Study of Venoms and Venomous Animals (Cevap),,CC BY,,http://www.scielo.br/revistas/jvatitd/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992019000100201&lng=en&nrm=iso&tlng=en,Yes,http://www.jvat.org/index.php/guide-for-authors/,Double blind peer review,http://www.scielo.br/revistas/jvatitd/iinstruc.htm,Yes,http://www.scielo.br/revistas/jvatitd/iinstruc.htm,http://www.scielo.br/revistas/jvatitd/iinstruc.htm,http://www.scielo.br/revistas/jvatitd/iedboard.htm,http://www.scielo.br/revistas/jvatitd/iinstruc.htm,15,Yes,http://www.scielo.br/revistas/jvatitd/iaboutj.htm,500 USD,Yes,http://www.scielo.br/revistas/jvatitd/iaboutj.htm,No,http://www.scielo.br/revistas/jvatitd/iinstruc.htm,"PMC, Portico",,https://www.ncbi.nlm.nih.gov/pmc/journals/,Sherpa/Romeo,,DOI,,,Yes,http://www.scielo.br/revistas/jvatitd/iaboutj.htm,,,RC955-962|RA1190-1270|QL1-991,Medicine: Internal medicine: Special situations and conditions: Arctic medicine. Tropical medicine | Medicine: Public aspects of medicine: Toxicology. Poisons | Science: Zoology,Yes,2004-04-23T21:31:00Z,2019-10-11T02:47:42Z,1075,2023-02-07T07:33:46Z
Cadernos EBAPE.BR,https://www.scielo.br/j/cebape/,https://doaj.org/toc/805267c1ad11402db38129a32333fd84,2009,,,1679-3951,"business administration, public administration, economics, management","Spanish, Portuguese, French, English","Fundação Getulio Vargas, Escola Brasileira de Administração Pública e de Empresas",Brazil,Escola Brasileira de Administração Pública e de Empresas da Fundação Getulio Vargas,,CC BY,,https://www.scielo.br/journal/cebape/about/,Yes,https://www.scielo.br/j/cebape/a/cTHSbfnC4zRwSLhbYdf95Mg/?format=pdf&lang=en,No,https://www.scielo.br/journal/cebape/about/#instructions,Double blind peer review,https://www.scielo.br/journal/cebape/about/#instructions,No,,https://www.scielo.br/journal/cebape/about/,https://www.scielo.br/journal/cebape/about/#editors,https://www.scielo.br/journal/cebape/about/#instructions,37,No,https://www.scielo.br/journal/cebape/about/#instructions,,No,,No,,,,,Sherpa/Romeo,https://v2.sherpa.ac.uk/id/publication/30643,DOI,Yes,No,Yes,https://www.scielo.br/journal/cebape/about/,,,HF5001-6182,Social Sciences: Commerce: Business,No,2010-11-05T11:49:08Z,2022-03-21T08:59:19Z,1156,2022-11-29T07:35:10Z
Einstein (São Paulo),http://www.scielo.br/scielo.php?script=sci_serial&pid=1679-4508&lng=en&nrm=iso,https://doaj.org/toc/c2b56e66e1a5426c9ef7b061d26b43e5,2010,,1679-4508,2317-6385,"surgery, clinical medicine, basic and experimental science, health economics and management","English, Portuguese",Instituto Israelita de Ensino e Pesquisa Albert Einstein,Brazil,Instituto Israelita de Ensino e Pesquisa Albert Einstein,,CC BY,,http://www.scielo.br/revistas/eins/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082016000400455&lng=en&nrm=iso&tlng=en,No,,Double blind peer review,http://www.scielo.br/revistas/eins/iinstruc.htm,Yes,http://www.scielo.br/revistas/eins/iinstruc.htm,http://www.scielo.br/revistas/eins/iaboutj.htm,http://www.scielo.br/revistas/eins/iedboard.htm,http://www.scielo.br/revistas/eins/iinstruc.htm,38,No,http://www.scielo.br/revistas/eins/iaboutj.htm,,No,,No,http://www.scielo.br/revistas/eins/iaboutj.htm,CLOCKSS,,https://www.ncbi.nlm.nih.gov/pubmed/?term=1679-4508,,,DOI,,,Yes,http://www.scielo.br/revistas/eins/iaboutj.htm,,,R,Medicine,No,2017-05-02T21:13:06Z,2019-09-05T15:19:31Z,2131,2023-02-14T07:31:56Z
Epidemiologia e Serviços de Saúde,http://www.scielo.br/scielo.php?script=sci_serial&pid=2237-9622&lng=en&nrm=iso,https://doaj.org/toc/1fcf141f00164107a813462b580cdcb1,2003,,1679-4974,2237-9622,"public health, epidemiology","English, Portuguese",Ministério da Saúde do Brasil,Brazil,,,CC BY-NC,,http://www.scielo.br/revistas/ress/iaboutj.htm,,,No,,Double blind peer review,http://www.scielo.br/revistas/ress/iinstruc.htm,Yes,http://www.scielo.br/revistas/ress/iinstruc.htm,http://www.scielo.br/revistas/ress/iaboutj.htm,http://www.scielo.br/revistas/ress/iedboard.htm,http://www.scielo.br/revistas/ress/iinstruc.htm,21,No,http://www.scielo.br/revistas/ress/pinstruc.htm,,No,,No,http://www.scielo.br/revistas/ress/pinstruc.htm,,,,,,,,,Yes,http://www.scielo.br/revistas/ress/iaboutj.htm,,,R|RA1-1270,Medicine: Public aspects of medicine,No,2016-12-23T10:37:33Z,2017-11-27T13:02:29Z,807,2023-03-07T07:31:47Z
Neotropical Ichthyology,http://www.scielo.br/scielo.php?script=sci_serial&pid=1679-6225&lng=en&nrm=iso,https://doaj.org/toc/8b6c8c7a36a3488ab4c6748545c73923,2003,,1679-6225,1982-0224,"marine neotropical fishes, freshwater neotropical fishes",English,Sociedade Brasileira de Ictiologia,Brazil,Sociedade Brasileira de Ictiologia,,CC BY,,http://www.scielo.br/revistas/ni/iinstruc.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000100077&lng=en&nrm=iso&tlng=en,No,https://www.scielo.br/journal/ni/about/#about,Blind peer review,http://www.scielo.br/revistas/ni/iinstruc.htm,No,,http://www.scielo.br/revistas/ni/iinstruc.htm,http://www.scielo.br/revistas/ni/iedboard.htm,http://www.scielo.br/revistas/ni/iinstruc.htm,36,Yes,http://www.scielo.br/revistas/ni/iinstruc.htm,400 BRL,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/ni/isubscrp.htm,,,QL1-991,Science: Zoology,No,2007-11-15T13:27:52Z,2022-05-04T09:03:08Z,1458,2023-02-21T07:32:47Z
Latin American Journal of Solids and Structures,http://www.lajss.org/,https://doaj.org/toc/9414ad3d4bf24ebda98e9bff6d637c86,2003,LAJSS,1679-7817,1679-7825,"structures, solids, applied mechanics, composite materials",English,Marcílio Alves,Brazil,,,CC BY,,https://www.lajss.org/index.php/LAJSS/about/submissions,,http://www.lajss.org/index.php/LAJSS/issue/view/101/showToc,Yes,https://www.lajss.org/index.php/LAJSS/about/submissions,Blind peer review,https://www.lajss.org/index.php/LAJSS,Yes,https://www.lajss.org/index.php/LAJSS/announcement/view/9,https://www.lajss.org/index.php/LAJSS,http://www.lajss.org/index.php/LAJSS/about/editorialTeam,https://www.lajss.org/index.php/LAJSS/about/submissions,16,Yes,https://www.lajss.org/index.php/LAJSS/policies/apc,1000 EUR,No,,No,https://www.lajss.org/index.php/LAJSS/policies/apc,CLOCKSS,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1679-7825&lng=en&nrm=iso,Diadorim,,,,,Yes,http://www.lajss.org/index.php/LAJSS,,,TA349-359|QC120-168.85,Technology: Engineering (General). Civil engineering (General): Mechanics of engineering. Applied mechanics | Science: Physics: Descriptive and experimental mechanics,No,2005-10-11T09:53:26Z,2019-10-17T21:02:35Z,703,2018-03-12T06:24:27Z
Brazilian Journal of Oceanography,http://www.scielo.br/scielo.php?script=sci_serial&pid=1679-8759&lng=pt&nrm=iso,https://doaj.org/toc/81f2f568ce284482bff0c9f77ccb5ed0,2007,,1679-8759,1982-436X,"physical oceanography, marine chemistry, marine geology, biological oceanography, fisheries",English,Universidade de São Paulo,Brazil,,,CC BY-NC,,http://www.scielo.br/revistas/bjoce/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592015000200115&lng=en&nrm=iso&tlng=en,No,,Peer review,http://www.scielo.br/revistas/bjoce/iinstruc.htm,No,,http://www.scielo.br/revistas/bjoce/iaboutj.htm,http://www.scielo.br/revistas/bjoce/iedboard.htm,http://www.scielo.br/revistas/bjoce/iinstruc.htm,53,No,http://www.scielo.br/revistas/bjoce/iinstruc.htm#001,,No,,No,http://www.scielo.br/revistas/bjoce/iinstruc.htm#001,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/bjoce/isubscrp.htm,,,GC1-1581,Geography. Anthropology. Recreation: Oceanography,No,2009-12-09T13:48:46Z,2018-06-22T16:29:04Z,1110,2022-01-15T20:36:13Z
Páginas de Educación,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/index,https://doaj.org/toc/bce0eb4e6fd24ea3a9bd5d8816eb4604,2013,,1688-5287,1688-7468,"education, sociology of education, history of education, philosophy of education, policies of education","English, Portuguese, Spanish",Universidad Católica del Uruguay,Uruguay,"Universidad Católica del Uruguay, Facultad de Ciencias Humanas",,CC BY,,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/submissions#copyrightNotice,,http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-7468&Ing=es&nrm=iso,No,http://ojs.ucu.edu.uy/index.php/paginasdeeducacion/about/EditorialPolicies#openAccessPolicy,Double blind peer review,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialPolicies#peerReviewProcess,No,,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialPolicies#focusAndScope,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialTeam,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/submissions#authorGuidelines,16,No,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialPolicies#custom-2,,No,,No,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialPolicies#custom-2,,,,,,,,,Yes,https://revistas.ucu.edu.uy/index.php/paginasdeeducacion/about/editorialPolicies#openAccessPolicy,,,L|L7-991,Education: Education (General),No,2015-10-11T15:32:04Z,2017-03-23T16:57:15Z,0,
Revista Dor,http://www.scielo.br/scielo.php?script=sci_serial&pid=1806-0013&lng=en&nrm=iso,https://doaj.org/toc/7bc942f374834a0688c52c4164c83264,2011,,1806-0013,2317-6393,"pathophysiology, pain perception, health, ethics and pain","English, Portuguese, Spanish",Sociedade Brasileira para o Estudo da Dor,Brazil,,,CC BY,,http://www.scielo.br/revistas/rdor/iaboutj.htm,,http://www.scielo.br/revistas/rdor/iaboutj.htm,No,,Peer review,http://www.scielo.br/revistas/rdor/iinstruc.htm,No,,http://www.scielo.br/revistas/rdor/iinstruc.htm,http://www.scielo.br/revistas/rdor/iedboard.htm,http://www.scielo.br/revistas/rdor/iinstruc.htm,15,No,http://www.scielo.br/revistas/rdor/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/rdor/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/rdor/isubscrp.htm,,"2595-0118, 2595-3192",R|R5-920,Medicine: Medicine (General),No,2016-01-20T19:35:04Z,2019-08-17T02:02:26Z,509,2022-01-18T04:23:38Z
Revista Brasileira de Ensino de Física,http://www.scielo.br/scielo.php?script=sci_serial&lng=pt&pid=1806-1117&nrm=iso,https://doaj.org/toc/9ef243a4a87b4fdfb8e1d339d0fa12cf,2001,,1806-1117,1806-9126,exact and earth sciences,Portuguese,Sociedade Brasileira de Física,Brazil,,,CC BY,,http://www.scielo.br/revistas/rbef/psubscrp.htm,,http://www.scielo.br/revistas/rbef/paboutj.htm,No,,Peer review,http://www.scielo.br/revistas/rbef/pinstruc.htm,Yes,http://www.scielo.br/revistas/rbef/pinstruc.htm,http://www.scielo.br/revistas/rbef/pinstruc.htm,http://www.scielo.br/revistas/rbef/pedboard.htm,http://www.scielo.br/revistas/rbef/pinstruc.htm,16,No,http://www.scielo.br/revistas/rbef/pinstruc.htm,,No,,No,http://www.scielo.br/revistas/rbef/pinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/rbef/psubscrp.htm,,,QC1-999,Science: Physics,No,2004-04-23T21:31:01Z,2019-12-06T01:12:28Z,2096,2023-02-21T07:33:46Z
Acta Scientiarum: Animal Sciences,http://www.scielo.br/scielo.php?script=sci_serial&pid=1807-8672&lng=en&nrm=iso,https://doaj.org/toc/211bce60933f45ea805cf4bed0ab36fc,2011,,1806-2636,1807-8672,"animal production, genetics",English,Editora da Universidade Estadual de Maringá (Eduem),Brazil,,,CC BY,,http://www.scielo.br/revistas/asas/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200115&lng=en&nrm=iso&tlng=en,No,,Blind peer review,http://www.scielo.br/revistas/asas/iinstruc.htm,Yes,http://www.scielo.br/revistas/asas/iinstruc.htm,http://www.scielo.br/revistas/asas/iinstruc.htm,http://www.scielo.br/revistas/asas/iedboard.htm,http://www.scielo.br/revistas/asas/iinstruc.htm,9,No,http://www.scielo.br/revistas/asas/iinstruc.htm,,No,,No,http://www.scielo.br/revistas/asas/iinstruc.htm,,,http://www.scielo.br/revistas/asas/iaboutj.htm,,,,,,Yes,http://www.scielo.br/revistas/asas/iinstruc.htm,,,SF1-1100,Agriculture: Animal culture,No,2008-09-08T10:54:04Z,2019-08-12T15:02:39Z,1855,2022-12-09T17:03:11Z
Jornal Brasileiro de Pneumologia,https://www.scielo.br/j/jbpneu/,https://doaj.org/toc/cf349e8aec1e491f85f1cf1a873217a8,2004,,1806-3713,1806-3756,health sciences,"English, Portuguese",Sociedade Brasileira de Pneumologia e Tisiologia,Brazil,Sociedade Brasileira de Pneumologia e Tisiologia,,CC BY-NC,,https://www.scielo.br/journal/jbpneu/about/#about,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000100039&lng=en&nrm=iso&tlng=en,No,https://www.scielo.br/journal/jbpneu/about/,Blind peer review,http://www.scielo.br/revistas/jbpneu/iinstruc.htm,Yes,http://www.scielo.br/revistas/jbpneu/iinstruc.htm,http://www.scielo.br/revistas/jbpneu/iinstruc.htm,http://www.scielo.br/revistas/jbpneu/iedboard.htm,http://www.scielo.br/revistas/jbpneu/iinstruc.htm,20,No,http://www.scielo.br/revistas/jbpneu/iinstruc.htm,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/jbpneu/isubscrp.htm,,,RC705-779,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the respiratory system,No,2005-03-23T16:07:49Z,2022-05-04T09:00:15Z,2541,2023-03-07T07:32:29Z
Brazilian Oral Research,https://www.scielo.br/j/bor/,https://doaj.org/toc/f9a374e812b14af2a122e411727f275a,2004,,1806-8324,1807-3107,odontological research,English,Sociedade Brasileira de Pesquisa Odontológica,Brazil,,,CC BY,,https://www.scielo.br/journal/bor/about/,Yes,https://www.scielo.br/j/bor/a/BTXrBSjHr77thtgdJKX6CKQ/?format=pdf&lang=en,No,https://www.scielo.br/journal/bor/about/,Double blind peer review,https://www.scielo.br/journal/bor/about/#instructions,Yes,https://www.scielo.br/journal/bor/about/#instructions,https://www.scielo.br/journal/bor/about/#about,https://www.scielo.br/journal/bor/about/#editors,https://www.scielo.br/journal/bor/about/#instructions,12,No,https://www.scielo.br/journal/bor/about/#instructions,,No,,No,,Cariniana Network,,https://portal.issn.org/resource/ISSN/1807-3107,,,DOI,Yes,No,Yes,https://www.scielo.br/journal/bor/about/,,,RK1-715,Medicine: Dentistry,No,2005-03-24T10:52:01Z,2022-05-11T07:06:40Z,1864,2023-02-14T07:34:07Z
Psicologia & Sociedade,http://www.scielo.br/scielo.php?pid=0102-7182&script=sci_serial,https://doaj.org/toc/86d12aec75704253bba0d4c8983ab4b4,2002,,,1807-0310,"psychology and society, social psychology","French, Portuguese, Spanish",Associação Brasileira de Psicologia Social,Brazil,,,CC BY,,http://www.scielo.br/scielo.php?pid=0102-7182&script=sci_serial,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822015000100035&lng=en&nrm=iso&tlng=pt,No,,Double blind peer review,http://www.scielo.br/revistas/psoc/iinstruc.htm,No,,http://www.scielo.br/revistas/psoc/iinstruc.htm,http://www.scielo.br/revistas/psoc/iedboard.htm,http://www.scielo.br/revistas/psoc/iinstruc.htm,36,No,http://www.scielo.br/revistas/psoc/iinstruc.htm#001,,No,,No,http://www.scielo.br/revistas/psoc/iinstruc.htm#001,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/psoc/isubscrp.htm,,,BF1-990|H1-99,Philosophy. Psychology. Religion: Psychology | Social Sciences: Social sciences (General),No,2004-04-23T21:31:01Z,2019-08-27T09:02:59Z,1375,2022-11-15T07:32:03Z
Revista Brasileira de Educação Física e Esporte : RBEFE,http://www.scielo.br/scielo.php?script=sci_serial&pid=1807-5509&lng=en&nrm=iso,https://doaj.org/toc/de1afae80e7d4336b402383b34fe2448,2009,Brazilian Journal of Physical Education and Sport,1807-5509,1981-4690,"physical education, sports sciences","English, Portuguese, Spanish",Escola de Educação Física e Esporte da Universidade de São Paulo (EEFEUSP),Brazil,,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=1807-5509&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092015000200217&lng=en&nrm=iso&tlng=pt,No,,Double blind peer review,http://www.scielo.br/revistas/rbefe/iinstruc.htm,No,,http://www.scielo.br/revistas/rbefe/iinstruc.htm,http://www.scielo.br/revistas/rbefe/iedboard.htm,http://www.scielo.br/revistas/rbefe/iinstruc.htm,16,Yes,http://www.scielo.br/revistas/rbefe/iinstruc.htm,150 BRL,No,,No,http://www.scielo.br/revistas/rbefe/iinstruc.htm,,,,,,,,,Yes,http://www.scielo.br/revistas/rbefe/isubscrp.htm,,,GV557-1198.995,Geography. Anthropology. Recreation: Recreation. Leisure: Sports,No,2012-05-09T07:25:50Z,2019-12-06T01:23:25Z,479,2022-01-18T04:19:08Z
BAR: Brazilian Administration Review,https://bar.anpad.org.br/index.php/bar,https://doaj.org/toc/634f7a5623874d65a0e187ef19d9a3a3,2004,BAR,,1807-7692,"management theory, management practice","Portuguese, English",Associação Nacional de Pós-Graduação e Pesquisa em Administração (ANPAD),Brazil,Associação Nacional de Pós-Graduação e Pesquisa em Administração (ANPAD),Brazil,CC BY,,https://bar.anpad.org.br/index.php/bar/policies,Yes,https://www.scielo.br/j/bar/a/mqfLzkxkgG6VPnNc44nbj9P/?lang=en&format=pdf,Yes,https://bar.anpad.org.br/index.php/bar/policies,Double blind peer review,https://bar.anpad.org.br/index.php/bar/policies,Yes,https://bar.anpad.org.br/index.php/bar/policies,https://bar.anpad.org.br/index.php/bar/policies,https://bar.anpad.org.br/index.php/bar/editorialTeam,https://bar.anpad.org.br/index.php/bar/submission,40,No,https://bar.anpad.org.br/index.php/bar/policies,,No,,No,,"CLOCKSS, Cariniana Network",,https://portal.issn.org/resource/ISSN/1807-7692,Publisher’s own site,https://bar.anpad.org.br/index.php/bar/policies,DOI,No,No,Yes,https://bar.anpad.org.br/index.php/bar/policies,,,HF5001-6182,Social Sciences: Commerce: Business,Yes,2008-02-14T11:25:48Z,2022-12-09T17:07:29Z,379,2023-01-25T14:42:45Z
Revista Contabilidade & Finanças,https://www.scielo.br/j/rcf/,https://doaj.org/toc/0dbfb9eadd56441fb8f0b7c10f91b803,2001,,,1808-057X,"accountancy, controllership, actuarial science, finance","Portuguese, English",Universidade de São Paulo,Brazil,,,CC BY,,https://www.scielo.br/journal/rcf/about/,Yes,https://www.scielo.br/j/rcf/a/7VbhXhxgNvj4JwmHdLJNCYS/?format=pdf&lang=pt,No,https://www.scielo.br/journal/rcf/about/#instructions,Triple blind peer review,https://www.scielo.br/journal/rcf/about/#instructions,No,,https://www.scielo.br/journal/rcf/about/#about,https://www.scielo.br/journal/rcf/about/#editors,https://www.scielo.br/journal/rcf/about/#instructions,17,No,https://www.scielo.br/journal/rcf/about/#instructions,,No,,No,,Cariniana Network,,https://portal.issn.org/resource/ISSN/1808-057X,,,DOI,Yes,No,Yes,https://www.scielo.br/journal/rcf/about/,,,HF5001-6182|HG1-9999,Social Sciences: Commerce: Business | Social Sciences: Finance,No,2008-06-19T14:41:45Z,2022-03-20T17:58:00Z,662,2023-03-07T07:32:01Z
Coluna/Columna,https://www.scielo.br/j/coluna/,https://doaj.org/toc/6b89e0a4d6b140fea92eaedcad6bac23,2009,Coluna Columna,1808-1851,2177-014X,"vertebral column, spine surgery","Spanish, Portuguese, English",Sociedade Brasileira de Coluna (SBC),Brazil,Sociedade Brasileira de Coluna,Brazil,CC BY,,https://www.scielo.br/journal/coluna/about/#about,Yes,https://www.scielo.br/j/coluna/a/htqgcLfxfmQrY77XHwZQ9hS/?lang=en,No,https://www.scielo.br/journal/coluna/about/#instructions,Peer review,https://www.scielo.br/journal/coluna/about/#instructions,Yes,https://www.scielo.br/journal/coluna/about/#instructions,https://www.scielo.br/journal/coluna/about/#about,https://www.scielo.br/journal/coluna/about/#editors,https://www.scielo.br/journal/coluna/about/#instructions,10,No,https://www.scielo.br/journal/coluna/about/#instructions,,No,,No,,"LOCKSS, Cariniana Network",,https://portal.issn.org/resource/ISSN/2177-014X,Preprint SciELO,https://preprints.scielo.org/index.php/scielo/preprints,DOI,No,No,Yes,https://www.scielo.br/journal/coluna/about/,,,RD701-811|RC925-935,Medicine: Surgery: Orthopedic surgery | Medicine: Internal medicine: Specialties of internal medicine: Diseases of the musculoskeletal system,No,2011-04-21T13:09:34Z,2022-03-27T11:08:25Z,884,2022-11-29T07:42:14Z
Intercom: Revista Brasileira de Ciências da Comunicação,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/index,https://doaj.org/toc/9780ff38f2614aafbc091ef75552940d,1980,,1809-5844,1980-3508,"communication, journalism, television, radio, publicity","Portuguese, English",Sociedade Brasileira de Estudos Interdisciplinares da Comunicação,Brazil,Sociedade Brasileira de Estudos Interdisciplinares da Comunicação,,CC BY-NC-ND,,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/submissions#copyrightNotice,Yes,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/rt/metadata/2112/0,No,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/submissions#authorGuidelines,Double blind peer review,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/editorialPolicies#peerReviewProcess,No,,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/editorialPolicies#focusAndScope,http://www.scielo.br/revistas/interc/iedboard.htm,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/submissions#authorGuidelines,20,No,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/editorialPolicies#focusAndScope,,No,,No,,CLOCKSS,Biblioteca Nacional,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/editorialPolicies#archiving,Diadorim,,DOI,,,Yes,http://www.portcom.intercom.org.br/revistas/index.php/revistaintercom/about/editorialPolicies#openAccessPolicy,,,P87-96,Language and Literature: Philology. Linguistics: Communication. Mass media,No,2015-06-01T19:43:24Z,2023-01-13T11:27:54Z,480,2022-12-06T07:37:37Z
Revista Brasileira de Geriatria e Gerontologia,http://www.scielo.br/scielo.php?script=sci_serial&pid=1809-9823&nrm=iso&rep=&lng=pt,https://doaj.org/toc/669eb1b85d1748aabd8f8467108781c9,2010,,1809-9823,1981-2256,"geriatrics, gerontology, aging, elderly care, quality of life","English, Portuguese","Universidade Estadual do Rio de Janeiro (UERJ) , Universidade Aberta a Terceira Idade (UnAti)",Brazil,,,CC BY,,http://www.scielo.br/revistas/rbgg/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232016000500745&lng=en&nrm=iso&tlng=en,No,,Peer review,http://www.scielo.br/revistas/rbgg/iinstruc.htm,Yes,http://www.scielo.br/revistas/rbgg/iaboutj.htm,http://www.scielo.br/revistas/rbgg/iaboutj.htm,http://www.scielo.br/revistas/rbgg/iedboard.htm,http://www.scielo.br/revistas/rbgg/iinstruc.htm,8,Yes,http://www.scielo.br/revistas/rbgg/iinstruc.htm,980 BRL,No,,No,http://www.scielo.br/revistas/rbgg/iinstruc.htm,,,http://www.scielo.br/revistas/rbgg/pinstruc.htm,,,,,,Yes,http://www.scielo.br/revistas/rbgg/isubscrp.htm,,,RC952-954.6,Medicine: Internal medicine: Special situations and conditions: Geriatrics,No,2017-01-19T13:02:01Z,2019-12-06T01:28:03Z,1067,2023-02-28T07:32:37Z
